コメント,ラベル
花粉は滅してくれ頼む,0
毎日夢見るけど毎日悪夢なのどうにかして～,0
昨日女子会のはずが急遽参加した男子がめちゃくちゃオタクだったというのを知って私はとても嬉しい。,0
今日ちょっと鼻づまりひどすぎて、いやー花粉ひどいなーと思ってたけど、夜になるにつれて頭痛が酷く、寒気もしてきたから熱計ったら微熱出てた。,0
家が汚すぎて本当に死ぬほどストレスなんだけど、収録とか日々のやらなきゃいけないことで忙しくて全く掃除ができなくてさらにストレス、誰かに片付けて欲しい…家政婦呼びたい ていうか木曜夜までに絶対片付けなきゃいけないんだけど時間ないよ無理だよー助けてくれ,0
王に俺はなる、ログイン30日超えたんだけど、起動画面でどっかいじっちゃったみたいで「キャラを作る」とかいう表示が出てきて「えっ！,0
軽い膀胱炎のせいでトイレが近いわ痛いわでつらい！,0
悪夢で起きた。,0
花粉は滅して欲しい,0
好きな人の老化による白髪とかたるみとか見るの大好き人間だけど、自分が老化するのはなかなかにしんどいものがあります。,0
昨日スマホアプリで管理できる体組成計を買ったので乗ったんだけど、まぁーー予想通りに体重増えてるし体年齢が実年齢の5歳以上上だったので色々頑張らないとなーと思っている…荷解きとか完全に終わったら自炊とか運動がんばらにゃ。,0
中指にささくれあるの気付かず洋服に引っ掛けてピッてやってギャー,0
相変わらず、世間体とか、他人からどう思われるかを気にしながら生きてるなと思う 私はいいとして、私に関わった人が悪く思われたり、可哀想って思われるの、ほんとつらくて。,0
なんか朝からあんまり体調良くないなー。,0
最悪500円落とした～！,0
今日は健康診断なので朝ご飯が食べられない。,0
鼻水止まらない、今日絶対花粉飛んでる！,0
こんなに涼しいのに電車で汗かくから日本に住むの向いてないんじゃないかと思うわ、もっと湿気のない涼しいところで暮らしたい…,0
洗濯もしたかったのに無理だったし今日はもうダメだな～、お外が涼しくてやっとまともにカーディガン着れるのが嬉しいくらい 目痛いのにまともに仕事できねーよー今日締切の仕事あるからするけどさ～,0
この規模の台風でさんざんやばいって言ってるのにまだ｢外出られるかな～｣とか言ってる人いるのびっくりするんだけどみんな外出ないほうがいいよほんとに。,0
ほんと、大人になると叱ってくれる人って貴重。,0
深夜に一人で怖いゲームのBGMを聴くと、怖くて眠れなくなるぞ！,0
9月のとある日、盛大に頭がバグってて仕事結構重大なミスしてるっぽかったんだけど、今日もまたその日のミスか！,0
肌ガサガサじゃんまじかよこの肌で夜お出かけはさすがにあまりにもアレだよ,0
うう、夜更かししたせいなのか化粧水がめちゃくちゃ肌に染みて痛い,0
おうちに帰ってきたらドアノブのところにめちゃくちゃにでっかいハエがいて｢ヒッッ｣て声が出たし、全然退かなくて半泣きで脱いだコート振り回したらノロノロ歩いてノブから遠ざかったので隙を見て家に入った。,0
あーんお腹痛いよ～。,0
お腹痛くなってきたのでかなしい,0
具合が悪い時は素直に休めばいいのに痛み止め飲んで無理やり動くから、動けると思われてしまうんだよなー。,0
置き傘がボロボロになってしまったので新しいのを買わないといけない…うぅイヤホンといい地味に出費が、いたい、,0
お腹痛すぎて死を感じるのでお風呂をいれよう…うう,0
夢の中で、お布団で寝てて大をそのまましちゃって、あぁートイレに行かないと…でも眠い…って言いながらそのまま動けず何度も大しまくってたから起きた時マジで怖かったわ（してなかった！,0
東日本大震災のときまだ2歳にも満たない娘と離れ離れになって一夜を過ごしたトラウマが蘇って、すごく苦しくなってしまった,0
ドライヤーのコードが何もしてないのにバラッて音立てて崩れたからヒィヤーーってなっちゃった、こわい,0
毎日自分が否定されている気がする… 家事が出来ないと、仕事して稼げないと、何かしていないと価値がない気がする、 休みだから一日ゲーム！,0
やっちゃいけない事をやってしまってしょんぼりしている…しょぼん。,0
おぎゃーおぎゃー 眠いよだるいよ何もしたくないよ！,0
ねぇ最近土日でとんでもない腹痛と吐き気に襲われるんだけどこれマジで翌日の仕事が嫌すぎてじゃない？,0
つらいなぁー,0
お風呂入ってる時の緊急地震速報、こわすぎる,0
んんッ！,0
最近夜、暑いんだか寒いんだかわかんない感じで上手く眠れなくない？,0
ワイワイしたい、出社したい人達はすりゃいいし、したくない人はしなくていいような世界にすべきだよね～せっかくリモート環境整ってきたのに｢やはり日本人は出社すべきだ！,0
寒気は普通に寒いせいもありそうだね。,0
映画のエンドロールの途中に出る、携帯を出し始める、帰る支度をしてめっちゃ動いたり物音立てまくる感じの人が結構苦手なのですが普通にいるのよね～。,0
昨日の深夜目が覚めて、強烈な腹痛と吐き気で泣きながらトイレで過ごしてたんだけど、その疲れか朝何度か目覚めたのに全く起きれずいま起床しましたね。,0
あと人魚の眠る家も見た、すごく悲しくてボロボロ泣いてしまった。,0
先週もだったけど今週も割とひとりぼっちなので寂しい日々です。,0
ワクチンが2021年の前半にようやく実用化していくんだとしたら、あと1年間くらいはずっとこんな感じで生活しなきゃいけないんだろうね、やだねー。,0
悲しすぎて泣けてきちゃう。,0
でも昨日はちょっと娘と色々あって凹んで号泣しちゃったなー。,0
雷、音全然怖くないけど、停電は怖い,0
猛烈な吐き気で死んでる。,0
じわじわ体重落ちてきてヤッターと思ってたけど重力に負けてる部分がちらほら見受けられて悲しいから運動をするわよ、と思いました…（かなしい ヒップアップしたい…,0
2日間1人ご飯なので、作り置きしてもらってたゴーヤチャンプルーだけで済ませようとしてたけど、塩焼きそばがどーーしても食べたくて食べてしまったし、サーティワンでダブルカップを買ってしまった…明日のお昼ご飯のカレーパンも買ってしまった…豪遊…！,0
えーんご飯食べ損ねた…,0
というわけでお仕事をしなければ。,0
うわああ神さまの言うとおりそういう終わり方か…なるほどな終わっちゃったの悲しい,0
自販機のおつり取り忘れた10分後に戻ったけど400円なくなってた,0
おつり取り忘れる自分のせいではあるけどパクらないでええ,0
都合よすぎじゃねはらたつ,0
駐車スペースじゃないところに車停める奴ホントありえない通路確保とか緊急の物置いてるとかで区切られてるはずなのに、おめんどがそこさ停めたら傍迷惑だろうが頭沸きすぎ,0
もう閃光じゃねえもんな,0
地味に長かった,0
しかもよく考えたら４月から住所実家になるし、そういうのも書き直さなきゃなんねーな明日言おうっと,0
飴ネチャクチャ食ってんじゃねえぞ、汚ねえな,0
おっさん臭耐えられなくて移動,0
月1の地獄いやなんだよ,0
はーらーいーーたーーいーー,0
生理痛まじきちーえぐいーー,0
3回に1回ぐらいのペースで吐き気嗚咽レベルの結構重いやつ来るんだけど、毎回薬飲まないとやってけないレベルでもあるから月1ぐらいのペースで腹痛い系ツイートしてる気がする,0
え、3時間ぐらいYouTube見てたのにWiFi切ってたことに今気づいた,0
1週間しんどかった,0
黄色いマカロンって何味？,0
派遣じゃなくて普通にバイトの子なんだけど、高3で何箇所かバイト経験あって、今もバイト掛け持ちしてるらしいんだけど、掛け持ちしてる(予定ある)とかだったら、普通 部門の担当者に連絡しない？,0
どういうことやねん。,0
昨日外の売店で声張りすぎて、喉めっちゃ痛くなってそれから今日1日また控えめに声出して呼び込みしてたんだけど、なんか熱っぽいような感じなんだよね、こわいな(熱はない)あとちょっとで満了なのに、直前で身体壊すのは嫌ですな。,0
挙げ句の果てに、お客さんへ渡す商品の数間違えてるし、マイク使ってねって言ったら「まだ怖いっす(ヘラヘラ)」とか舐めたこと抜かしやがってうぎゃああ！,0
1週間前の日曜日に枯れ果てた喉がやっと復旧してきたとこだが、また今日も呼び込みすることを考えるとまた喉逝っちゃうかも？,0
今の現場、派遣の先輩さんから聞いた話だと 頑張って24とか言ってたからやっぱり稼ぐにはここではないと思いました←人件費というか労基がうんたらとかで、稼ぎたい言ってるけど結局大して勤務時間伸ばしてもらえなかったから納得,0
なんかさ、今の旅館に世界的に有名な方の親族来てたんだけど、わいその分野興味ないしその人知らんしなんなら親族だろ 尚更知らんwってなってた一般的にみれば“世界的な”“有名人”かもしれんが、わいにとってはただの一般人…自分の今日ある分野の著名人の方が何倍も嬉しいね,0
寒いけど只今換気中?,0
完全に自分のミスでやらかしてるから素直に反省…。,0
入って2週間ぐらいの人が、20年近いベテランさんを真似て 休みの日に夕食宅持ちしたお客さんの席へ挨拶しに行くとかいう周りから見たらこいつまともに仕事もこなせないくせに何調子乗ってんのっていう行動したり、研修期間が終わっても独り立ちできないやついたり 大変だなあこれからw,0
あー、しんどこのタイミングで彼氏に別れよって言われているケンカじゃないから尚更しんどいもうちょっとで5年記念日だったのに明日も普通に出勤だよーめっちゃ目腫れるやつ、,0
リア垢のインスタ見てると、ほっとんどみんな10連休?とか桜?とか花見?みたいなのばっかで追い討ちをかけるように心が荒んでいく.滅びの魔法唱えるか.,0
gw中メルペイで支払えば50%ポイントバックとかいいなあと思ったが、そもそもこの近くに買い物する場所もセブンもないから(車で1時間はかかる)お金使わないんだった.,0
丁寧にゆっくりっていうのはわかるけど 丁寧でもなく超ゆっくり、悪く言えばダラダラやってるこれが積み重なって残業するのはマジで意味わからんと思う本当に時間の無駄ですよねえ.,0
雑魚ヤミーとガメルヤミーby○,0
このタイミングで速度制限は死んだわ,0
知識が増えると荷物が減るーたしかにこれはある,0
メンヘラがやべえ信じてた人に「裏切りの嘘」をつかれてたと知った後からますます負の感情が頭の中をループしてループして横になってて気づいたら涙出てるみたいなことが ふとした瞬間(特に寝る前)やってくる,0
かまちょかよ草しか生えん側から見たら、なんで断ち切らないの？,0
久しぶりのゲストハウス泊まったんですが隣の方がアラーム6時から今まで15分間隔？,0
普段ニートだから1日2万歩近くも歩けばそりゃ疲れるわああ(　?-?　)10?15kmぐらい？,0
名古屋駅前であと2時間ぼけーっと座ってなきゃならんのだが充電は有限なのであまりスマホばっかりも使えないので周りを見てるんだがイチャイチャするカップルが多すぎてしにたさが増すだけなのです(　?-?　)(　?-?　)(　?-?　)ぼけーっ,0
ねえ！,0
バス待ちで、受付案内するから並んでって言われていきなりワッシの前の人の前にペコッって割り込んできた60越えの夫婦は今までバス乗ったこと以前に列に並んだことないんだろうな。,0
もう一個弊害これ電話できるスペースが実質外しかないオートロック(ナンバー入力式)だから、いきなり電話きて番号の紙持たずに出ると戻れなくなる！,0
わわ、迷惑メールに振り分けられてた大事なメール消しちゃったんだけど…戻せないですよね。,0
24年生きてきて日本にょろにょろとひとり旅はできるんだけど海外は チャレンジしてみたいなー で止まっちゃってる大きな理由は2つ・言葉の壁がこわい・飛行機に乗るのがこわい今月?来月上旬で2泊3日？,0
私本州の最北端県から兵庫あたりまで行くのすらバス移動なんですよねそれぐらい飛行機に抵抗ある(交通費がかかるってのもある)人生で修学旅行の1度だけしか乗ったことがない飛行機。,0
シンプルに視力低下が激しい。,0
い●ほ温泉来て3日目の夜なんだが3日連続で救急車消防車のサイレンが鳴っている滑って転んだり？,0
4人部屋になったのにいきなりタバコ吸い始め3人中2人はタバコ苦手なタイプなのにやばいわ,0
地雷の件ですが大丈夫でした情報の伝達が不足してて本来違う部屋なのに わしらの部屋来てたらしいですけど残り香が.,0
めっちゃ混んできてるのに、荷物で席1個分占領するやつってどういう神経してんだ？,0
これ共感者いるかわからんけども生理的にムリな人って話すの以前に近づくのもイヤなのね。,0
洗い場2回目で学んだ最初のとこは 食洗機から出てきたのを取るポジションだったからそこまで手荒れ気にならなかったんだけど今回は洗剤の入ったシンクに肘下ぐらいまで入れてスポンジで洗う(その後で食洗機)ポジションだから 3時間程 手を洗剤入りのお湯につけ続ける感じふやけと荒れがすごい。,0
あ、メンタルやられた←久しぶりにこんな感情を抱いてしまったので早く次のリゾバ先に行って気を紛らわしたいと思います自分の負の部分が芽を出しちゃったのが分かるので自分の手で枯らします(　?-?　)ご飯食べよ.,0
やっぱり実家に帰ってくると何事に対するやる気もぽわーってどっか飛んでっちゃう感じがする落ち着くといえば聞こえはいいけど甘えなんだろうなって。,0
できれば来年なってから言おうとしてた やりたいことについて色々あってバレちゃって朝イチから そんなこと許さないからな！,0
好きになるんじゃないってどっかで思ってたけどはー。,0
まあ、こういう形で自分が傷付く？,0
実家に帰って来てから本当に何もしてない。,0
ぐはっ久しぶりに生理痛がオモイ！,0
38.0度わ.,0
図書館で本借りて(2週間で返却)家でもできる勉強してメルカリで売買してPCで 副業程度ですが収入を得るリゾバの楽しみも刺激も何もないけど今はちょっとでも早くコロナの影響が広まらないように祈って家にいるしかできないツラい。,0
めっちゃ今更だけど地元近辺?東京行きのいつも使ってたバス全便運休なってたからまあ出歩けないよね(出る気ないけども)やはり地元で仕事探すのが賢明なのかなーどうせ働くんなら地元出たいんだけどなーああー,0
うっっわこのタイミングで震度5弱の地震はやばい,0
もう！,0
数日つけてみてなかなか治らなかったニキビはいい感じに治ってきたしかしニキビになりそうなとこにも予防として塗れるっていわれて塗ったら薬塗ったとこだけ見事に肌荒れまくってヤベー明らかな肌荒れ(　?-?　),0
寝る前に、癖つけようと思って髪縛って寝たんだけど2つあったはずのゴムが1つしか見当たらないからもしかすると寝てる間に解けたやつ食ったのか自分.？,0
どうぶつピースにうちのイッヌが出るんだけどテレ東系列放送されないから意味ねー泣,0
うわああhiromasu hostelも全館閉店.悲しい,0
10人に1人がメルカリ使ってるらしいからそりゃ誰でもかれでも好き放題なんだろうなーって印象。,0
元カレのことはもう全然恋愛感情ないから関係ないんだけど浮気されたっていう事実だけが残ってふと思い出すと胸がギュッとなるんよね。,0
え、びっくりするぐらい対応早くて驚き。,0
やっぱり毎度のことながら生理前の体調の変化と生理日1?2日目の体調の悪さは不快だなー。,0
会いたい人ができると会いたいなーってなっちゃうし自分の人生なのは分かってるけど会いたい優先になっちゃうことあるし会いたいって思うことは勝手だけどムダに行動派だから思い立ったら体が動いちゃうから何が言いたいかというと会いたい人ができると悩みが増えるとっても良くない←,0
えーんえーん泣泣くうう1人は気楽だけど自粛しまくったせいでとっても人恋しいしんどいぜ☆.黙って仕事します(´°?ω°?｀),0
ああ嬉しいことに仕事が同時に3件ほど入りそうな。,0
7月上旬の検定試験受けなきゃこの第2波来る前に　今リゾバ 復帰してる人たちみたいに行けたんかなあとか言っても過去は変えられんなーー。,0
いらすとや好きとしてはわざわざ往復2時間車走らせていらすとやグッズ買いに行って目当てのものなくて一応見てみるかってことで開いたメルカリで390+税のグッズたちが1500円とかで出品されてるのみると転売ヤーくそがって思うわけですよ。,0
陽キャを否定してはいません！,0
ああゲストハウスなくなっていくのほんとにかなしいまだ行けてないとこばっかりなのに本当にコロナうざすぎるどんどん楽しみが減っちゃう,0
今日は終わるまで寝れません。,0
スマホ一つで?って勧誘はまじでいらん仮にそれで稼げたとしよう世界中の人がその働き方してないのはなんで？,0
大学時代元カレと付き合ってなきゃもっといろんなこと自由に出来たんかなと思うと5年なかった1人での楽しみ方？,0
私の部屋、涼しいからエアコンなくても平気だったけどさすがに日中は30度超える日が続いてるからエアコンあるリビングに避難してるんでもって涼しいはずのこの時間でもまだ30度近い.(´°?ω°?｀)作業も勉強も自分の部屋でやりたいけどこれじゃー暑さとの戦いすぎて捗らなそう泣,0
女子のみなさん生理が不快すぎる季節、おつかれさまです.。,0
最近の生理の症状は本当にトイレがお友達！,0
どことは言わんけど明日行く県・昨日爆破予告受けてる・震度4?3の地震あった・高齢男女刺されて死亡みたいなバッドニュースばっかでこわすぎ。,0
勉強してるって言ってるのに。,0
高速バス、5人だけ笑笑めっちゃゆったり?。,0
あやなんのインスタストーリー見たけど価値観というか考え方の違いみたいのって根っから違うんだと思うし育った環境とかでもだいぶ変わってくるんだろうなって思う難しい問題だよなあナイーブな問題こそ、そういう些細な違いがめちゃめちゃ大きなズレに繋がる感じやるせねえ,0
イッヌが、わっしのベッドに飛び乗ることを覚えたようで3日連チャンで乗ってくる.毛まみれになるのはイヤなのだよ,0
万が一納期間に合わないかもって、作業段階でわかると思うし何かあってもすぐに報告しない　後出しだとただの言い訳にしか聞こえないしねなんで納期日の夜ギリギリになってからじゃないと、間に合わなそう、終われないので明日に.って言えないのしかも1回だけじゃなく何回も。,0
理想はリゾバしながらなんだけどね。,0
人生全体がギリギリすぎてつらい,0
ちょっと脳の病気かしらと思うくらい字が読めないし頭が働かないな今日,0
結局、軽く買い物したが、今動けないほどの疲労に苛まれている。,0
きょうはこの炎天下の中、たまにある危険作業をしたのだが、途中で手足に力が入らなくなった。,0
ああ…疲れた。,0
求人サイト見てると死ぬほど求人はあるんだが、家から近く・勤務時間が短くor在宅リモート・正社員・賃金も高い・内勤オンリー・経歴と折り合いがつく求人というのは見事に皆無である。,0
まず朝起きろよ。,0
朝買ったサラダの咀嚼が面倒になる季節がやってまいりました,0
こういうのがじわじわくるんだよな。,0
うちは車送迎だから無理なんだけどさ、ひたすら羨ましすぎる。,0
処理速度は早いけどすぐに壊れるPC（私）や、ゆっくりでも長持ちするPC、映像がきれいなPC、みんな違ってみんないいということにしよう,0
驚くほど顔色の悪い女性がいたが、鏡に映った自分だった。,0
手足口がやってきてるのか。,0
しかし、月火飲み会（定時帰りだからその分早く行って仕事したい）水木金出張だから朝の送り全部よろしく、はダメだって！,0
ご家庭で忘れ物がないようにチェックしてくださいという持たせるべきものが多すぎるし煩雑すぎるし知らんがな！,0
家で疲れた疲れたもう嫌だこんな人生嫌だ毎日つらい、と繰り返してる人がいたら、同居人も暗くなっていきますよね。,0
これはすごくわかる。,0
【恐怖】朝顔らに水を上げようとしたら、ドアの前に弱ったコウモリがいました【田舎】,0
4月からの累計有給数が10日を超えましたがところでみなさんの有給申請方法ってどんなんでしょ。,0
草取りと朝マラソンと持久走大会だけはほんと解せなかった。,0
小学生の頃、近所の数家族で川に遊びにいって幼馴染みが流された。,0
躾がなっていないについては、特に目を離すと1秒で消える下の子について、言い聞かせが足りない、もっと怒れ、男の子は叩け、と言われるけど…時代錯誤も甚だしいし、叩いて言うこと聞くくらいならとっくに問題解決してるよね、と思いますわ。,0
ところで、田舎だからなのかもしれませんが、これから学校の草取りです（キリッ）夫がね!この日のためにあらゆる理不尽（土日両方趣味で不在しかも複数週）などに耐えてきたわけなので、気持ちよく送り出す。,0
田舎に住んでることは転職には不利なんだと今更知る。,0
このまま、半分凍ったグラスに注がれた生中を乾杯と同時に半分くらい飲み干して、揚げたての唐揚げにレモンを絞りながら、次はカルボナーラうどんですかね、とかいう時間を2度と味わえないかもしれないと思ったら悲しくて仕事に集中できなかった。,0
夏休み、お弁当を食べ続けていたらてきめんに太った。,0
ベランダや敷地内のものは片付け台風に備える。,0
非常にマイナー専門分野について、まさかの認定試験があることがわかった。,0
とにかく忘れ物が多い。,0
車のバッテリー上げてしまった…昨日のお迎えの際、子らが後部座席のルームランプ付けっ放しにしてることに気づかず…最近抜けすぎ。,0
朝は軽やかに朝食&お弁当の用意、にこやかに家族を送り出してから家をきれいに掃除、洗濯。,0
理屈っぽいばかり考えずただ明るくて可愛い奥さんでいたい人生だったわ。,0
私は比較的気持ちの切り替えが下手だと思うが、貴重な土日を仕事の苦悩で潰してしまった後悔は絶えない。,0
10件持ってくれてる同僚に感謝しつつも、ヘビーすぎて誰に相談しても答えは分からず、正解のない問題に対峙し続け処理する。,0
どんなに懸命に尽くしても時間は短いし時短給与だ。,0
メンタルがやばいので安全確保した上で耳線してる。,0
お泊まりは中止になりました。,0
今まで職場の誰にも言えずに、平気です、という顔で地道にやってきたから、書き出してなんか泣けてきた。,0
【怖い話】今日の帰り、同級生のお母さん同士が立ち話をしているようでした。,0
なんか小刻みに揺れてる…こわい…,0
あーあ…体調悪い時に実家と絡んではいけない。,0
"今は勢いでなんとかしてるワーママたちがやがて4,50代になり、無理がたたり過労死、が話題になるとかほんと嫌な未来。",0
ここ5年くらいいろいろ迷走していて。,0
いっそのこと叩いてしまいたくなるくらいかのだけども…今の世の中、制御するために叩くことはできないしな…（叩くのは教育上云々みたいなのはすでに死ぬほど悩んだのでもういい）結局途方に暮れて放置するしかなくなるよねーとほほ。,0
そんなわけでうちは100%に近く夫が買い物担当なんだけど、なかなか自分の好きなものは食べられない。,0
だいたい朝からこの時間まで全く休むことないよね。,0
私は決して遅いほうではなかったのだが、とにかくめんどくさいことが嫌いなので、苦しいだけの持久走に何一つ価値を見出せなかった。,0
今週末も来週末もイベントだらけでこころがしぬ。,0
比較とか私ばっかりとかの人間界の澱みシャワーが捗りますよね…各種式典等。,0
七五三からのプールからのインフル予防接種からの芋掘りからの親戚夕食で、もうなんか瀕死。,0
ここへきて色々落ち込むことがあるみたいだ。,0
おなかすいたなぁ。,0
なんでもいいから早く決めて、早く稼げるようになってくれ、という夫と、ずっとモラトリアムでいたい私のせめぎ合いである。,0
お金が欲しい理由は、いろんな願望を成就させるためであり、つまりはやりたいことが多すぎるのだ。,0
学級閉鎖は児童の20%の欠席が目安らしい。,0
この数日家族と濃密な時間を過ごして、幼い頃から比較からの優劣で物事を評価する強固な価値観の中で育ってきと感じた。,0
どうしよう。,0
最近そこはかとなく気持ち悪い日があって、その日は大体イブクイック頭痛薬を2回以上飲んでることに気づいた。,0
先ほどリツイしたツイが辛くて泣いてる。,0
すごく悲しいことがあった。,0
でもお迎えだ。,0
朝のプリンドラのおかげでお腹がギュルギュルいってる,0
お土産話は根が深いぞ…フロアでただ1人の女性の状態が職業人生の大半、浴びてきた理不尽は半端ねぇ。,0
しみじみと、この5-6年、仕事と家事で余裕のなさでかわいそうなほど衰えたね、と言われる。,0
"あぁ…餅食べさせるのが怖くて家庭ではまだ食べさせてないアカウントはこちらです（子7,4）保育園では年少児あたりから極小サイズを多数監視下で食べている模様。",0
イライラが止まらないのでお迎え前にチーズいーチキンでも作る。,0
AMのたった3時間で燃え尽きた。,0
昨夜はだいぶ発言がおかしくて大丈夫かと心配した発熱小1も今朝は平熱。,0
今年もまた足の指がしもやけになってしまった。,0
なんと発熱した上の子ではなく、下の子がりんご病かも？,0
私もりんご病は小学生になってからのかかり、顔は全く赤くならなくて足が全体的に赤くなったのを覚えている。,0
全てを一夜漬けと一発逆転で乗り切ってきて一切の努力習慣がないため、ピアノもなわとびも教えるのがつらい。,0
アラフォー サプリ沼についてツイートした直後、ぎっくり背中になって接骨院に駆け込んできました。,0
さっき証明写真アプリ取ったから、ツイートしようとすると自分の顔がいっぱい出てくる。,0
週一しかピアノを、それも怒られてからしか練習しないため、グループレッスンで一人だけ取り残されている状態についてとうとうきつく怒ってしまった。,0
虹ヶ咲BD、追加で買おうと思ったけどどこも安いほうが売ってない；どこにあるの…,0
ライブ行くはずが連番じゃがチケット持ったまま連絡つかない。,0
最近嫌なことばっかりだし何も楽しくないな唯一楽しみのライブも行けないとか生きてる意味さすがにわからんくなるな,0
生きるの疲れた,0
沼津のモスバーガー、遅くまで食べられたしいっぱい思い出あるから寂しいな。,0
Twitter長く続けてると色々言いにくいことがあるけど、中高生の頃だったら黒歴史作りまくってたんだろうなぁと思うし今の若い子は大変だ…,0
ワンマンズドリーム、整理券、配布の列までは並べたけど直前で取れず！,0
お腹が痛すぎて眠れないし昨日は肋骨の間が痛すぎて何度も目覚めた,0
駅伝のコース紹介の曲変わってて、好きだったから残念におもっておる,0
駐車場11時なのにしまってたやーん,0
おなかすいたなぁ,0
ニフレック　飲むコツニフレック　おいしいニフレック　まずくないニフレック　まずい　大丈夫ニフレック　耐え方,0
ハッシュタグ使う元気もない。,0
濡れたワンちゃんを拾ってきたけど漂白剤で洗ったらみるみる小さく小さくなっていってなくなっちゃう夢を見た。,0
明日の物販、お昼頃行くけど大丈夫かなぁ…不安だぜ,0
切ったところ痛いし熱出てきたぞい…ツイートしても何も変わらんのわかってるんだけど、一人暮らしは不安でな…すまんな…(こえたら病院来るように言われた体温にはまだなってないので大丈夫です),0
タクシー来ない、めちゃさむい,0
うわーんディレイビューイングいきたかったぞおお明日は特にセトリ的にいきたかった…うう…,0
退院後はどれくらいで腹筋できますか？,0
ポケモンGOってレベル40なるの大変なのかーレイドバトル行ったら40や周辺の人ばっかりなんだけど怖いな…雑魚がとかおもわれてないかしら,0
思い返せば二年前くらいから片方の脇腹とか背中側だけ痛くて、いろんな病気疑ってたんだよね。,0
東京事変のライブ行きたかったなぁ…ぐーぬぬ,0
今欲しいものがFF7に向けたPS4しかない。,0
へその形変わっちゃったのみるたびに憂鬱で元気なくなるナァ,0
最近ずっと寝てばかりで起きてるのがしんどい体調やねん,0
あかん…やることまだ色々あるやりたいのに、教授に会ってきてヘナヘナになってり…,0
メール来るたびに五月祭委員さんからと思ってビビってる。,0
唇がガッサガサでいやんなんだけど、唇に何かつくのがいやんな人間のためリップクリームもいやんなので苦しみ。,0
湿っぽいツイートの直前に書いてたのがびろ?んで悲しくなった(?),0
研究で動画みまくるから、もう今月59GB使ったらしくて泣いてる。,0
うわ?今から固定回線引くとしても全然間に合わないだぁ！,0
5Gスマホがあれば今のところは無制限で回線使えるのか！,0
PS4のスクリーンショットのショートカットがわからない…おばあちゃんこまった,0
本来だったら今日は五月祭でワタワタしてたんだろうなあ…と切なくなりながら過去動画見てたら、懐かしさで泣いた,0
なんか、こう、あの鉄橋の落ちた写真をニュースのトップに使うのやめてほしい、確かにニュース映えするだろうけどさ、タイムラインで見かけて苦しくなるよ、もう見たくないよ、,0
配信、めっちゃカメラ揺れてる:;(∩´?`∩);:これはソリューションが必要だな:;(∩´?`∩);:,0
(?3[?],0
おい上今日の午後はお仕事で人前でしゃべるのよね( ?;)どきどきだね( ?;),0
警察さんに通報済み:;(∩´?`∩);:,0
おねぼう＼\?( 'ω' )? /／,0
あっ副業といってもおい上にマージンが入る系の紹介とかはしないよ！,0
こんな時間まで無心に筋トレしてしまうのでリングフィットは危険,0
なんだか体調崩してる人多い感じのTL(´・ω・)おい上も一昨日から具合悪くてツルヤのパンたくさんとむき甘栗一袋とラーメンとお寿司とメロンパンとタピオカと葛根湯摂取してなんとかもってるのでみんなも食べたいものたくさん食べてお大事にしてほしい(´・ω・)弱ってるときは糖である,0
ぶるぶる:;(∩´?`∩);:,0
めしガチャに中之条のCafe&bar LIFEさんを追加したヽ(?ω? )ゝ?こないだ行ったのに写真撮るの忘れてしまった(´・ε・｀),0
さむい（迫真）,0
(*´~`)ﾑｽﾞﾑｽﾞ,0
インフルエンザ怖い:;(∩´?`∩);:,0
しばらくサボってたリングフィットアドベンチャーをやったら完全に下半身の筋肉が衰えている…:(；ﾞﾟ'ωﾟ'):,0
99）11月、当て逃げされる。,0
SSDにクローン作りたいのにC:が縮小できなくて泣いてる,0
さむいのいやだーー,0
これは積もる雪だわ:;(∩´?`∩);:,0
っていうか冷静に考えて、おい上、自分自身が用意した場以外で「おいでよ上田」としてお話するのって初めてなのでは…しかも全県エリアで放送されるって…:(；ﾞﾟ'ωﾟ'):ｱﾜﾜ,0
おい上、マイクラ好きなのに三半規管が弱くてすぐ酔う_:('Θ' 」 ∠):_,0
(:3[?],0
雪やばかつてのバレンタイン大雪を彷彿とさせるくらい降ってる:;(∩´?`∩);:,0
ん?朝はなるべくニュース見ないようにしてるけど（朝の気分の落ち込みは一日引きずりやすいから）TLがしょんぼりするニュースであふれてるね…_(-ω-`_)⌒)_まずは推しの動画でも見てシャキッとしよ(｡･з･｡),0
ちょっとだけ怖いこと言うの許して。,0
おい上、あなた疲れてるのよ（ツッコミを待たないスタイル）,0
夜中に揺れるのやめてほしい,0
まーたーゆーれーてーるー,0
わたしの脳は鳥並みに小さいんじゃなかろうかという物覚えの悪さ、,0
1日かけて作ったものが消えた！,0
自覚なかったけど マシにはなってきたけど 完璧主義直さないとな、,0
人間なんだから好き嫌いあるのは当たり前だしわかるけど。,0
喉が痛い、 どうしたら口開けて寝なくなるの？,0
明日も休みたいし明後日も休みたい。,0
こっちまでそわそわどきどき。,0
謝れない大人多すぎ。,0
たまにやってくるなーんにもやる気出ない日。,0
時差出勤はじまって時短勤務なったから体力的にありがたい反面、電車のメンバー変わっただけで乗車率はいつもと変わらない気がする、,0
悔しい。,0
医療従事者とか公務員とか他にもコロナで大変になって働いてくれる人がいるのに、仕事なくなって自宅警備してる自分が申し訳ないし申し訳ない,0
上司に薦められた本がつまらなくて読み進められなくてつらい。,0
Android更新したらデザイン変わってて分かりにくいぞ,0
